ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensityEdge_MaskedRaw,Intensity_IntegratedIntensity_MaskedRFP,Intensity_IntegratedIntensity_MaskedRaw,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRaw,Intensity_MADIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRaw,Intensity_MassDisplacement_MaskedRFP,Intensity_MassDisplacement_MaskedRaw,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRaw,Intensity_MaxIntensity_MaskedRFP,Intensity_MaxIntensity_MaskedRaw,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRaw,Intensity_MeanIntensity_MaskedRFP,Intensity_MeanIntensity_MaskedRaw,Intensity_MedianIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRaw,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensityEdge_MaskedRaw,Intensity_MinIntensity_MaskedRFP,Intensity_MinIntensity_MaskedRaw,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensityEdge_MaskedRaw,Intensity_StdIntensity_MaskedRFP,Intensity_StdIntensity_MaskedRaw,Intensity_UpperQuartileIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRaw,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_X_MaskedRaw,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRaw,Location_CenterMassIntensity_Z_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRaw,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_X_MaskedRaw,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Y_MaskedRaw,Location_MaxIntensity_Z_MaskedRFP,Location_MaxIntensity_Z_MaskedRaw,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_StraightenedImage_T1of1_L3of3
1,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2977,22500,1263,328,1038,228,1151.36748404434,272.00100772589855,7.54230880717768,4006,0.996630352491095,61.5665016439669,1,0.1323111111111111,0.13258539600610683,251.30005589992973,244.49948875202173,7.280109889280518,3.532459613590494,3.1622776601683795,21.644116306761912,20.612641786194704,64.73485737469312,531.1858582251266,0.7431352970544184,11.367284689098597,438.16243237257004,72.462989538908,2912.8015261292458,0.02366674318909645,0.9753566980361938,0.0006713960319757462,0.00308990478515625,0.09483924077348213,0.014390217350205205,0.029755093157291412,0.9813839793205261,0.029755093157291412,0.9865720868110657,0.025260632642441327,0.9736942941612667,0.024340943748373534,0.9784351784108988,0.024322880432009697,0.9788586497306824,0.023025864735245705,0.9674525260925293,0.02078278735280037,0.9674525260925293,0.0008804611968109907,0.0023701115338966537,0.0010548040582280527,0.0038146802457371225,0.025009537115693092,0.9816586375236511,1151.295413285615,1151.38078323744,271.9393612553808,272.0065040718006,0.0,0.0,1151.36748404434,272.00100772589855,1213.0,1118.0,297.0,254.0,0.0,0.0,1,1,-0.006711468977219914,0.1407211349060325,-0.02811569663339475,-0.02753988956182174,0.08357029090028478,-0.0725119406325544,-0.016155989605813992,0.006379905982158984,-0.09573486858412417,0.09617802325943414,-0.24464412822116094,-0.028072744413805528,-0.18283830460751238,0.18283830460751238,0.0,0.06297443636885236,0.011596344386651414,0.049549969116243486,0.0,1039.0,1142.8489968980875,1153.8815133105302,1164.5008146106086,1175.0425654368223,1185.678499468112,1195.9169777130446,1206.5008916058778,1217.3420703052293,1227.9719795893948,1239.349180737488,1050.4467299748158,1249.977007424262,1261.0,1061.9246648079163,1073.5334438212813,1086.0209024910866,1097.6296815044516,1109.2384605178165,1120.5543463123681,1131.816480485645,229.0,263.0,268.0,274.75040730530435,281.0425654368224,287.0,293.9169777130445,300.0,306.0,311.9719795893948,317.0,233.0,322.977007424262,326.0,236.9246648079164,240.53344382128134,242.02090249108662,245.62968150445155,249.2384605178165,253.55434631236795,258.0,262.07168448616153,0.02421698203492075,0.023981570080442976,0.024867317498980187,0.001146183524128521,0.0007126735431376088,0.0009186473771740044
1,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3016,14514,931,513,872,267,896.7901193633952,390.2012599469496,7.742576290202593,3871,0.9974540288981906,61.968463486851526,1,0.2077993661292545,0.1291559763208783,258.0887332820029,251.31852299422738,7.615773105863909,3.5257455677442757,3.1622776601683795,19.763941621671492,18.404930314720673,12.685975469323093,541.7056274847714,0.7791268406096615,12.116472160443664,476.61963778734207,72.86854389123619,2943.0029749274254,0.0235751885920763,0.9721675515174866,0.0005493257194757462,0.003906309604644775,0.5805922615821746,0.11559163175829403,0.027481498196721077,0.9829099178314209,0.03013656847178936,0.9872739911079407,0.024626975935861106,0.9687391011937847,0.024160657788871415,0.9757967423499421,0.024109255522489548,0.9764095544815063,0.02249179780483246,0.9604791402816772,0.021576257422566414,0.9604791402816772,0.0007410912130695163,0.0043393826751230765,0.0008652103350532585,0.0055871807920138865,0.024689096957445145,0.9800412058830261,896.6766934518581,896.7615376697098,389.6318550498851,390.0892576607291,0.0,0.0,896.7901193633952,390.2012599469496,926.0,880.0,492.0,330.0,0.0,0.0,2,2,-0.24791418765173368,0.0065173339699466926,-0.013047367170532675,-0.050890695879983516,-0.005392766545966321,-0.06226097744183434,0.06226097744183434,-0.06226097744183434,0.12386688868740281,-0.001208016079496721,0.0024156004604640735,0.16969497082726748,0.06291854438749778,-0.05062571954209871,0.06592639197906713,-0.08180817939183216,0.0,0.0,-0.08510824649721549,874.0,891.0,894.0,896.9245058915486,900.0,903.6595563705453,907.3806350006369,911.808820411915,915.5298990420066,919.9580844532848,922.9720563021899,875.0,926.0,929.0,879.0,881.0,882.1906639798918,884.0,885.0,887.0,889.0,268.0,380.8537168515228,392.8734760297358,404.9245058915486,416.9129943861617,428.65955637054526,440.38063500063686,451.808820411915,463.5298990420066,474.95808445328475,486.97205630218986,280.8481863029592,498.980240821787,511.0,292.6963726059184,305.4214532832599,318.19066397989184,330.7036123268052,343.55179862976445,355.98577137035056,368.4197441109367,265.24799730664586,0.02436754727180546,0.023903702630456318,0.02425512335278255,0.0008076235561924229,0.0007937224114414274,0.0007383337037403567
1,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2969,26964,662,536,448,410,558.2091613337824,463.77534523408553,7.855743056442861,4407,0.9958915535757208,61.483723116925006,1,0.11010977599762646,0.12729540577066778,253.59187523412274,246.46500765828807,7.211102550927978,3.4638225791563797,3.1622776601683795,24.6678112185927,22.963739907685977,58.815822876641526,541.38181771802,0.6737009303380985,10.949080707505345,423.98695373535156,72.29953498207033,2901.408225476742,0.02371251955628395,0.9732242226600647,0.0005645845085382462,0.004165709018707275,0.6935617254458497,0.07138540779506233,0.0319523923099041,0.9857633113861084,0.0319523923099041,0.9874265789985657,0.02505510459383374,0.970221862094626,0.024351476922219714,0.9772341614943556,0.024246586486697197,0.9777370691299438,0.022919051349163055,0.963073194026947,0.021545739844441414,0.963073194026947,0.0010283730498101683,0.003647151994926032,0.0009405488452561124,0.005286399269501614,0.024856947362422943,0.9816433787345886,557.5993341459908,558.15048130149,463.44498381376883,463.73469390869224,0.0,0.0,558.2091613337824,463.77534523408553,657.0,507.0,530.0,434.0,0.0,0.0,3,3,-0.06457862411869142,-0.056995542386124476,0.11856613269226779,-0.006257282874409409,-0.06308401153738497,0.026002902347885715,0.04333839206390866,-7.105427357601002e-15,-0.05951859703422724,-5.329070518200751e-15,0.05951859703423823,-0.058819493707626846,-0.1414937560658851,0.2367736733958608,-0.03587215922322057,0.144179809295495,-0.035349699845795945,0.08007459202963763,0.059094641936426995,449.0,549.9092579374064,560.0339606994107,570.4316629631013,580.2535256477286,590.1066152020621,600.2689045570703,610.304900139237,620.1267628238643,629.9486255084915,640.0633814119321,459.99071647975444,650.1781373153729,660.0,471.2797643385756,483.1568677337561,495.39022490062985,506.81419535432246,518.1005241330171,528.7186655096398,539.5016088151523,411.0,452.90925793740644,460.0,466.4316629631013,474.25352564772857,482.0,489.0,496.304900139237,504.1267628238643,511.94862550849143,519.0633814119321,416.0,526.1781373153729,534.0,420.27976433857566,424.0,426.0,430.81419535432246,435.100524133017,441.0,446.5016088151523,261.23568583239825,0.024398069781372173,0.02408655015145473,0.024642155520984373,0.0009566301870406069,0.0007543499142272597,0.0008740566882113813
1,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3443,17199,777,424,504,361,633.5672378739472,379.5791460935231,8.58065837930923,8330,0.9890452905645771,66.20999737594894,1,0.20018605732891448,0.11654117385809538,289.9299423603021,274.9254444390333,8.0,3.5348900658224864,3.1622776601683795,44.774591588814175,42.797247335045164,-83.4998587770606,609.3036072312182,0.4133253301320528,13.8687724750489,532.5093151330948,84.87144311331213,3363.669182777405,0.02395666390657425,0.973750650882721,0.0006408803164958954,0.0031738877296447754,0.4686793773872057,0.07892068333121074,0.030670633539557457,0.9837338924407959,0.04161135107278824,0.9870298504829407,0.025307978969067335,0.9717323268852095,0.024650433666370063,0.9769588099847241,0.024582283571362495,0.9775539636611938,0.021881436929106712,0.965728223323822,0.021545739844441414,0.965728223323822,0.0010833060613741458,0.0032938847184800528,0.0010643202106748004,0.004418063730465139,0.02523842267692089,0.9803692698478699,633.1056213146347,633.6436959187911,379.6602047818704,379.5595848656446,0.0,0.0,633.5672378739472,379.5791460935231,536.0,723.0,401.0,377.0,0.0,0.0,4,3,0.13358002300559058,-0.17552340187375925,-0.1263291674522291,-0.046301214771811594,2.220446049250313e-15,-0.1509703732422074,-0.12161187537037721,-0.035705904373492636,0.05197387224053651,0.0406370713610924,-0.12151339397887995,-0.13252195543545042,0.13561438004918225,-0.07109374272727331,-0.04764117307732363,0.11841388142663067,-0.2065153147551353,0.0,0.06631525689781892,775.0,646.2341511141212,631.1767765019583,616.3773231047743,602.3046679647518,588.4899340397084,574.6752001146648,561.6888933143674,549.3754833449095,537.2638455557158,524.8593145477087,760.7710525125833,512.2289474874167,501.0,746.2509970884112,732.0155914223857,717.7931021135778,703.149941063788,689.8228136785352,676.348900338447,661.7057392886571,383.0,369.0,368.0,369.6226768952257,373.0,377.0,381.0,387.0,394.6245166550905,402.7361544442842,410.14068545229134,382.0,417.0,425.0,379.0,377.9844085776144,375.0,373.0,371.8228136785352,369.0,369.0,309.4317634907196,0.025116549887432244,0.024344424898525483,0.024489130240207897,0.0009328184082543707,0.0008717909032923166,0.001040208133489246
1,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3031,30888,883,664,685,508,774.6268558231607,571.7383701748598,7.761138939650529,5721,0.9924406289208925,62.1223716554051,1,0.09812872312872313,0.1288470684233142,257.91976592410305,250.04999500099976,7.280109889280518,3.4930596209750426,3.605551275463989,32.80113797748052,31.653384475315725,-51.50458799950133,543.7016228714147,0.5298024820835519,10.417288521304727,415.9846042394638,72.19002096541226,2949.6976287961006,0.023193713277578354,0.9680781364440918,0.0005798432976007462,0.005157530307769775,0.1334874496912112,0.021367917623506892,0.029190508648753166,0.9824063777923584,0.029190508648753166,0.9864194989204407,0.02422625237512727,0.9674060563708461,0.02381722895592618,0.9731763869337184,0.0237735565751791,0.9727931618690491,0.02232394926249981,0.9612878561019897,0.02079804614186287,0.9606927633285522,0.0008378382981985052,0.004653919699652417,0.0009149243265345789,0.006095031450488481,0.02435721457004547,0.9785000085830688,774.727255243392,774.6086962132459,571.650399409021,571.7496314568166,0.0,0.0,774.6268558231607,571.7383701748598,763.0,796.0,563.0,552.0,0.0,0.0,5,6,0.06329387789930241,-0.11417363250179413,-0.05400793324983644,0.0,-0.110149922300669,2.6645352591003757e-15,0.036758017095097184,-0.07431728925143499,0.09117437418695484,-0.05361510203061837,0.0,-0.03672087556401982,7.105427357601002e-15,0.08751781646030166,-0.08751781646030521,0.01130181106981576,-0.21199442385333356,-0.058031643450954906,0.05803164345095713,881.0,780.7525756091261,770.4178930821024,760.6689969927056,751.6272076844954,742.5854183762851,734.543629068075,726.5018397598647,718.0,710.4182611434442,702.0835786164205,869.5807934203989,694.0417893082102,686.0,858.1054126761395,846.8036729825872,835.5019332890346,823.7859800331089,812.4842403395564,801.1290474443603,790.7943649173365,509.0,558.2474243908738,565.5821069178976,574.3310030072944,583.3727923155046,592.4145816237149,602.456370931925,612.4981602401353,622.3493904118944,632.5817388565558,641.9164213835795,514.4192065796011,651.9582106917898,662.0,519.0,524.0,529.0,533.0,538.0,542.8709525556396,550.2056350826635,267.45615010835945,0.024391081172437573,0.023580267198973888,0.023393140573689596,0.0007789643092648427,0.0006732210364731293,0.0008567516114077578
1,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2922,13328,1495,798,1439,560,1456.0414099931554,674.2470910335387,7.455541155195859,4793,0.9942769364027106,60.995130541020615,1,0.2192376950780312,0.13412842598328192,249.7166716618794,242.6375898330677,8.0,3.5279218550022473,3.1622776601683795,27.656907080941274,26.67807917942673,-11.00515811593349,523.2203461105328,0.6096390569580639,11.903425704687834,460.9731133580208,70.50605052150786,2849.8942688703537,0.023407340049743652,0.9711452126502991,0.0007019154727458954,0.004287779331207275,0.374741055851078,0.10320358446749561,0.030746929347515106,0.9802243113517761,0.030746929347515106,0.9866026043891907,0.025007196858587887,0.96843091041601,0.02412938073973575,0.9753231584087453,0.024139773100614548,0.9759212732315063,0.022842755541205406,0.9602044820785522,0.019989319145679474,0.9602044820785522,0.0009284493078288502,0.004112909722241813,0.0010671474145362884,0.005623139681354771,0.024811169132590294,0.9798581004142761,1456.2091483881723,1456.0550281425315,673.9119870350881,674.1447898807861,0.0,0.0,1456.0414099931554,674.2470910335387,1484.0,1470.0,594.0,618.0,0.0,0.0,6,7,-0.03280201191230958,0.0,-0.07778724188138142,0.07407005327040017,-0.2359230649902111,0.0772759559280567,0.0,0.08457705579175423,-0.08457705579175423,0.16969895208650754,-0.09064831934299877,-0.18096054383834503,0.20594719221163627,-0.045367340900983155,0.053182704440001505,-0.13054445354205169,-0.10931511634418012,-2.220446049250313e-15,-0.08669291564894333,1493.0,1452.0,1450.0,1448.0,1447.0,1445.0,1446.0,1446.0,1446.0,1445.0,1445.0,1487.3162951450745,1443.0,1442.0,1482.0,1478.6810832131753,1473.0,1467.911165235168,1462.2274603802425,1458.0,1455.0,561.0,661.6501042927118,673.8596496583272,686.0691950239425,697.8645268271846,710.3651801295553,723.2800469942991,736.3180194846606,747.6991377255297,759.4944695287718,771.7040148943871,571.6837048549255,783.3762410720116,796.0,582.5195957946189,594.275667147299,605.1587266507395,616.0888347648319,626.7725396197574,638.0594406862275,649.8547724894696,260.75944980722954,0.024140396867497627,0.023756415342885844,0.024628270668153464,0.001002398511124552,0.0008711595273062666,0.0010099868523366926
1,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2943,30360,548,855,383,671,455.5806999660211,768.9989806320082,7.494436981812094,4610,0.9946801723401403,61.21391982348119,1,0.09693675889328063,0.13343230484516103,252.28132785422366,245.0673376849718,7.211102550927978,3.486594803969041,3.605551275463989,27.063146106979833,25.98786039690363,42.703713443520186,526.4650788387052,0.6383947939262473,10.102891629561782,395.21257323026657,71.2452127803117,2870.391500353813,0.0235599298030138,0.9716182351112366,0.0005951020866632462,0.003906309604644775,0.37961985177256213,0.05715402437574565,0.027893492951989174,0.9784694910049438,0.032684825360774994,0.9863126277923584,0.024761989288141623,0.9686582677212416,0.024208363160146688,0.9753284065082614,0.0240939948707819,0.9757229089736938,0.022720683366060257,0.9602960348129272,0.021667812019586563,0.9602960348129272,0.0008150153348409356,0.004260342108570137,0.0009473448831181709,0.005315400188635236,0.024765392765402794,0.9794155955314636,455.3398901762199,455.53742548862164,768.7055153410524,768.9616456335731,0.0,0.0,455.5806999660211,768.9989806320082,460.0,426.0,788.0,735.0,0.0,0.0,7,11,-0.17083390889161798,-0.05595049345157255,-0.055950493451576544,-0.0650378540517863,-0.02597426255134283,-0.055294277393107105,0.08807727352543548,0.05551283610500546,-0.055512836105008234,0.058229120470804197,-6.661338147750939e-16,0.04256914768955,0.009753191657797533,5.773159728050814e-15,0.029658447210235694,-0.0024855080890731074,-0.08793909519009713,-0.11515620044265651,-0.004423587381309324,384.0,442.37247669190003,450.79962133916973,459.9338727676258,469.36101741489534,479.11462947766165,488.5471303556715,498.6927038883983,508.4127417544813,517.4256728393777,527.1457107054608,389.09745513747384,536.5728553527305,546.0,396.0,402.4162105260804,408.7220348297904,415.02785913350044,421.0,427.0,434.0,672.0,764.3724766919001,773.7996213391698,782.9338727676259,791.3610174148954,799.0,806.0,812.6927038883982,820.4127417544813,828.4256728393777,836.1457107054608,683.0974551374738,844.5728553527305,853.0,693.1561096927753,703.4162105260805,713.7220348297903,724.0278591335004,734.4718996424422,744.9044005204522,754.9226878360892,258.3556450449709,0.024702854883601504,0.023970734482283495,0.024007205035229066,0.0009297089257378055,0.0007190168572119554,0.0008510583457721982
1,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2973,19720,451,712,219,627,337.4735956945846,677.3343424150689,7.597269854329476,4571,0.9957907376939498,61.5251263021673,1,0.1507606490872211,0.131626231419189,250.85978176629652,244.13520843991347,7.280109889280518,3.5349478030741026,3.1622776601683795,26.01879443531885,22.992782791317538,-68.75373483577046,532.7594513539337,0.6504047254430103,11.541466429829597,451.2885779738426,72.81191764958203,2909.781702518463,0.0238345917314291,0.9752346277236938,0.0006256196647882462,0.0037003159523010254,0.14824531066955518,0.06687714091852295,0.02992294169962406,0.9804531931877136,0.034195467829704285,0.9871214032173157,0.024873850064287925,0.9726046939091436,0.024491058745234454,0.9787358568847842,0.024444952607154846,0.9794308543205261,0.022705424576997757,0.9663233160972595,0.021240558475255966,0.9662317633628845,0.0008715557104260264,0.002979923802092292,0.0009960486136286486,0.0048091966665931045,0.02508201776072383,0.9827878475189209,337.3321462598106,337.41554008013526,677.2899720472811,677.367540270547,0.0,0.0,337.4735956945846,677.3343424150689,434.0,276.0,635.0,704.0,0.0,0.0,8,11,0.0,0.1201420097597019,5.329070518200751e-15,0.016308747938746038,0.11071056087904241,0.0848512781698112,0.07019159083228832,-0.14951132044043813,0.059299033254322175,0.25144460030271176,-0.07240742414224144,0.0,-0.031062644247060955,3.5421675657065776e-05,0.0026143909245295305,-0.024774740954442986,-0.0020521864289810843,0.05113108318128523,-0.053769010948646834,449.0,349.0660800020743,338.1780577046515,326.7236033541085,315.2691490035656,303.7379386651244,291.681029596734,279.2099069659705,267.9814250223263,255.63340801718044,244.82453967420395,437.8384388682705,231.6426955060173,220.0,426.676877736541,415.51531660481146,404.50028578779614,393.4850875601658,382.45753546288074,371.1088303269896,360.20828674929703,628.0,677.0,682.8219422953485,687.2763966458915,691.7308509964344,696.0,699.0,701.0,702.0,705.0,706.956134918551,633.1615611317295,706.0,706.0,638.323122263459,643.4846833951885,649.0,654.5149124398342,660.0,666.0,671.791713250703,265.99099511019426,0.025066211980632094,0.024262965428039462,0.024095531306684587,0.000749631671754887,0.0009277600126743555,0.0008065956229461992
