ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensityEdge_MaskedRaw,Intensity_IntegratedIntensity_MaskedRFP,Intensity_IntegratedIntensity_MaskedRaw,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRaw,Intensity_MADIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRaw,Intensity_MassDisplacement_MaskedRFP,Intensity_MassDisplacement_MaskedRaw,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRaw,Intensity_MaxIntensity_MaskedRFP,Intensity_MaxIntensity_MaskedRaw,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRaw,Intensity_MeanIntensity_MaskedRFP,Intensity_MeanIntensity_MaskedRaw,Intensity_MedianIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRaw,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensityEdge_MaskedRaw,Intensity_MinIntensity_MaskedRFP,Intensity_MinIntensity_MaskedRaw,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensityEdge_MaskedRaw,Intensity_StdIntensity_MaskedRFP,Intensity_StdIntensity_MaskedRaw,Intensity_UpperQuartileIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRaw,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_X_MaskedRaw,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRaw,Location_CenterMassIntensity_Z_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRaw,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_X_MaskedRaw,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Y_MaskedRaw,Location_MaxIntensity_Z_MaskedRFP,Location_MaxIntensity_Z_MaskedRaw,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_StraightenedImage_T1of1_L3of3
1,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3405,22865,1570,891,1301,806,1442.5812041116005,866.3518355359765,8.731789935371244,8191,0.9867384069095307,65.84360750918215,1,0.14891755958889133,0.11452405605283078,286.42907204940735,278.29660436304283,7.615773105863909,3.5143214121909736,3.1622776601683795,45.39467548221681,46.49275576051236,-74.64517182512486,611.2447327281723,0.41570015871078014,13.00921649299562,526.5487129092216,82.9185019414872,3328.141221821308,0.022812237963080406,0.9745326638221741,0.0008545052260160446,0.0034714341163635254,0.9201735961458483,0.13340110815691025,0.03323414921760559,0.9870451092720032,0.06198214739561081,0.9879606366157532,0.02409114165369559,0.9750902090911512,0.02435198294904176,0.9774276716068453,0.02363622561097145,0.9788586497306824,0.02203402854502201,0.9599450826644897,0.02081330679357052,0.9597162008285522,0.0009430255006011722,0.005426889945775268,0.0035267231833471424,0.006054842919904306,0.024551765993237495,0.9820095896720886,1443.2752924958384,1442.7145989897265,865.7477157118439,866.3505462930773,0.0,0.0,1442.5812041116005,866.3518355359765,1535.0,1496.0,831.0,856.0,0.0,0.0,9,14,-0.20193221649577575,0.07399675232526759,0.13339895304702143,0.07451034128306233,0.0075223637246519814,0.059855017341446715,0.01449644159272978,-0.08211891645018721,0.046096275199669634,-0.09242664746761875,0.1095760519605875,-0.0496039784553024,-5.773159728050814e-15,0.04960397845532993,0.10282399704111134,1.5987211554602254e-14,0.08613334088633184,0.09527817320727694,0.07523590227233878,1568.0,1456.9626395133312,1443.1387172790842,1428.9005814824636,1413.8826333990005,1400.885818837621,1386.1861740926026,1371.9632575267271,1359.3667567488544,1344.714407389861,1330.336774873267,1554.7973410424831,1317.0470670930738,1302.0,1542.9720993563574,1531.439750889045,1519.9074024217325,1508.0821607356065,1495.6711326118539,1483.2601044881008,1470.3723481852053,807.0,876.0,880.0,883.0,884.1173666009993,884.114181162379,884.0,883.0367424732729,882.0,882.0,881.3367748732669,813.2026589575166,881.9529329069261,881.0,822.0279006436426,831.560249110955,841.0925975782676,849.9178392643934,857.3288673881463,864.7398955118991,871.0,309.615529674793,0.023894390904163777,0.02515132728819952,0.023880983292378907,0.0014035918157532786,0.00490499433905057,0.002625530069345781
1,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3089,21804,1284,1253,1192,1016,1245.254451278731,1129.8164454516025,7.846015892844321,4698,0.9957175273280322,62.713929502837864,1,0.1416712529811044,0.12745322131096043,259.85845068531137,251.87298386289865,7.615773105863909,3.5342099751798677,3.1622776601683795,25.509591304302965,24.02335619752326,22.30919358510432,551.8721497261419,0.6575138356747552,11.832929026335478,461.0974128842354,75.51989044435322,3016.519660592079,0.0238498505204916,0.9729610085487366,0.0005340650677680969,0.0037079453468322754,0.1619823334902239,0.058611928264460614,0.057846952229738235,0.9851987361907959,0.057846952229738235,0.9870451092720032,0.02496398528762759,0.972779352076446,0.024448005970978706,0.9765359859475815,0.024383917450904846,0.9770656824111938,0.02207980491220951,0.964354932308197,0.021728847175836563,0.963805615901947,0.002465833608433562,0.004247224792371947,0.0015040493338853388,0.004861936227651425,0.024917982518672943,0.9804379343986511,1245.2072968994428,1245.280122279482,1129.6614785490817,1129.869136606983,0.0,0.0,1245.254451278731,1129.8164454516025,1208.0,1239.0,1038.0,1109.0,0.0,0.0,10,18,-0.4615205312488495,0.08587683006555036,-0.05759810613708605,0.1147344053852224,0.010005877001706187,0.035329382144412724,-0.017615945163932833,0.03295633293943867,0.01740630627123152,-0.05036263921067019,0.15712667310761463,0.325775515367158,-0.18663008587941587,-0.08072366091814209,-0.003801203027874678,-0.04395043865811343,0.11570431436018691,1.709743457922741e-14,0.08564567204579365,1194.0,1246.0,1251.0,1255.0,1259.6711292652983,1263.0,1266.2104537301602,1269.0,1272.0,1274.60522686508,1277.0,1195.7181473156872,1280.0,1281.0,1203.2304502352376,1207.0,1212.8501377270504,1219.6553338654141,1226.6181270281681,1234.0,1240.0,1017.0,1116.461894399492,1128.0148272611093,1139.9819736851,1151.6711292652985,1163.9162665330812,1176.2104537301602,1188.6789865058086,1201.0603464921721,1213.60522686508,1226.2372800272726,1027.7181473156872,1238.6186400136362,1251.0,1038.2304502352376,1050.6493434418621,1061.8501377270504,1072.6553338654141,1083.6181270281681,1094.184455801003,1105.3231751002472,272.4800134696601,0.02434549954864128,0.024187454568535795,0.024768533946384542,0.0007234692965168031,0.0006945121913883611,0.00179768568432695
1,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2823,5040,1341,1188,1320,948,1329.981934112646,1066.3662770102728,7.1847029995132,3685,0.9974621504534958,59.95294183597135,1,0.5601190476190476,0.13918459817584042,249.43435339918815,239.0334704596827,8.0,3.5198030521290433,3.1622776601683795,18.984462390925863,17.759407882531466,-0.026273532825940346,504.8528137423857,0.766078697421981,11.841764006763697,465.564003944397,68.5541316922754,2747.9469898343086,0.0238193329423666,0.9704432487487793,0.0004425123333930969,0.0033722519874572754,0.044247932760727846,0.13273066233973607,0.027756160125136375,0.9813382029533386,0.027756160125136375,0.9851987361907959,0.024670341680757702,0.9699250082174937,0.024284141584227915,0.9734137406426882,0.024261845275759697,0.9740138649940491,0.022781720384955406,0.9589532613754272,0.02207980491220951,0.9589532613754272,0.0006565964620662701,0.0051127710444069515,0.000701365779376828,0.0050439091041871555,0.024734875187277794,0.9772793054580688,1330.0155634896123,1329.975477372552,1066.3375203665455,1066.4988505341473,0.0,0.0,1329.981934112646,1066.3662770102728,1329.0,1328.0,967.0,1141.0,0.0,0.0,11,19,-0.024344614796543373,-0.08176270790549389,0.009373919282920307,0.057879400193898034,-0.06725331947681834,0.0,0.08176270790549389,-0.08768802661936892,0.005925318713873473,0.01987289132849135,-0.1444555936301808,-0.1663343130553605,-0.0864583342054015,0.16804916505657697,-1.5543122344752192e-15,-0.08036113843720627,-0.08768802661936914,0.0,0.0,1339.0,1327.0,1327.0,1328.0,1328.8299583310877,1329.0,1330.0,1331.0,1331.0,1332.0,1333.0,1336.0,1333.749800357508,1336.0,1333.0557092507845,1332.0,1332.0,1330.0,1328.0,1327.0,1327.0,949.0,1054.5639934336846,1067.1814552941723,1079.3847035922872,1090.8299583310877,1102.5485595013974,1114.7518077995123,1126.9550560976272,1139.572517958115,1150.9473391314837,1163.1505874295983,959.5463940486225,1175.2501996424921,1186.0,970.9442907492156,983.1244635201058,995.2046061926029,1006.9936409283446,1018.7826756640864,1030.157496837455,1041.9465315731968,252.3492372097578,0.02418732107583746,0.02408753508821912,0.024634907719741066,0.0006426070101664149,0.0005408972030819627,0.0006609755816694454
1,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3065,9945,957,1024,702,985,827.9980424143556,1000.5298531810766,7.847169718094994,4791,0.9959555517704931,62.46982635331456,1,0.30819507290095527,0.1274344809561177,263.53227111990174,254.86663179004034,8.0,3.523502281999203,3.1622776601683795,25.882082575349152,23.677665340505932,-83.92449411458372,549.7645019878171,0.6397411813817575,12.689372144639492,492.50232565402985,74.30209846049547,2983.706933617592,0.023407340049743652,0.9676508903503418,0.0007019154727458954,0.005691617727279663,0.754141496327902,0.007835036370207188,0.02835126221179962,0.9774776697158813,0.05839627608656883,0.9856107234954834,0.0248811218522343,0.9656908346157448,0.024242120215496075,0.9734769767104704,0.024139773100614548,0.9740901589393616,0.023132678121328354,0.9588616490364075,0.021530479192733765,0.9588616490364075,0.0007383729145114351,0.004127580260059668,0.001992993464410946,0.006661070612954267,0.024795910343527794,0.9792439341545105,827.2619520832058,827.9969378362,1000.6938666587893,1000.5220963968189,0.0,0.0,827.9980424143556,1000.5298531810766,729.0,891.0,1017.0,994.0,0.0,0.0,12,21,-0.08214832291760521,1.3322676295501878e-15,-1.3322676295501878e-15,-0.08214832291760388,0.0,0.06611283511762434,-0.04964834427731457,-0.016464490840309765,0.07771227722263152,-0.07313610659215586,-0.004576170630475662,-0.07899824480738138,0.07899824480738138,-0.07199793960781076,0.08042732919309259,-0.19818390158001975,-0.058999077956233936,-0.021077247594935233,-0.03837611019410314,955.0,842.1440536908186,829.2686595939953,816.3932654971718,803.5178714003484,791.0566908658982,778.5955103314479,765.8020922915589,753.2589357001741,740.7977551657239,727.9451009853356,942.5388194655498,715.4611805344502,703.0,929.6634253687263,916.3738177095298,903.4984236127063,891.0263348331871,878.9902761061787,866.1711669194871,854.4279652248938,1002.0,994.0,996.0,998.0,1000.0,1003.0,1006.0,1008.1979077084411,1011.0,1014.0,1016.0548990146644,999.0,1019.0,1022.0,997.0,996.0,994.0,992.9736651668129,991.0,991.4572082701283,992.5720347751062,274.07642443139196,0.024380590638006554,0.0240299197871031,0.024334397597719663,0.0009498183670264772,0.0029055270608294914,0.0009561545306210376
1,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2991,26015,1602,1173,1387,1052,1499.3279839518555,1099.662320294216,7.645462948914852,5036,0.9939294567932123,61.71109688137841,1,0.11497213146261773,0.13079652686590204,251.85310304214687,244.86118516416602,7.280109889280518,3.5207189569469577,3.1622776601683795,28.848048696298637,27.708688989731083,61.48612603620515,536.0620125646253,0.5939237490071485,10.852307967841625,426.6907910704613,71.836072627455,2915.793453872204,0.023392081260681152,0.9699549674987793,0.0006103608757257462,0.004715025424957275,0.28956079039147214,0.021892409322844333,0.03002975508570671,0.9796444773674011,0.03038071282207966,0.9873960614204407,0.02460840809034382,0.9675528142187331,0.0240174097718004,0.9748557184460728,0.0239871833473444,0.9754177331924438,0.022583352401852608,0.9612878561019897,0.021423667669296265,0.9612878561019897,0.0008078637801023119,0.0038728498776819647,0.000913513538565913,0.00589943135849517,0.024597544223070145,0.9795834422111511,1499.524600664757,1499.3479056774459,1099.8748933864454,1099.6713978729383,0.0,0.0,1499.3279839518555,1099.662320294216,1513.0,1526.0,1096.0,1113.0,0.0,0.0,13,23,0.10803297417626845,0.06275267254228667,0.0,0.12274955791196568,0.05914968336656745,0.057202326642166956,-0.05337814889175141,0.10482926067760734,-0.10455399883733618,0.21804250227478883,-0.281291625232043,-0.011649472593570742,-0.11659470494505722,0.04532017357010773,0.008453577267700296,0.0628209541072492,-1.0769163338864018e-14,0.06303603901380966,1.554312234475219e-14,1388.0,1490.896661863422,1501.943650813896,1512.697746545557,1523.451842277218,1533.6201515712519,1543.4955676464724,1553.0780905028794,1562.9342483721878,1572.2431362156935,1582.0749790522239,1399.0469889504743,1589.8316907059661,1600.0,1410.6388070219668,1421.9786891912547,1433.864741501036,1445.5371331862707,1457.169908574372,1468.5097907436598,1479.8496729129474,1053.0,1088.8966618634217,1093.943650813896,1099.697746545557,1105.451842277218,1112.6201515712519,1120.4955676464724,1129.0780905028794,1137.0,1146.2431362156935,1154.1499581044475,1056.0469889504743,1163.8316907059661,1171.0,1060.6388070219668,1064.9786891912547,1068.0,1071.5371331862707,1075.169908574372,1079.5097907436598,1083.8496729129474,262.7504044581595,0.024172606984747987,0.02377970889834704,0.024143312028111766,0.0009191900919233553,0.0008388040854256705,0.0007833386388439108
1,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2592,12928,266,1292,202,1090,222.50694444444446,1186.2426697530864,6.59287597169536,5546,0.9845501902462865,57.44768837780631,1,0.2004950495049505,0.15167887342234496,214.9039207065112,205.75956842878534,7.615773105863909,3.5222215157124186,3.1622776601683795,38.34358113948981,37.63023671365559,-13.38778270453244,463.4041122946064,0.4673638658492607,10.232822207733989,393.81623566150665,65.58742683753371,2534.0445249676704,0.0240482185035944,0.9738917946815491,0.0007324330508708954,0.0037689805030822754,1.1696777955598299,0.055113056722033045,0.03286793455481529,0.9800106883049011,0.06668192893266678,0.9866483807563782,0.025266227673417255,0.9723857670654485,0.025303791218184303,0.9776406346325889,0.024734875187277794,0.9778743982315063,0.022705424576997757,0.9673151969909668,0.021484702825546265,0.9672694206237793,0.001189766784721613,0.002192520250638934,0.003174241043430048,0.004525935145526723,0.02552834339439869,0.9815060496330261,222.4220261095114,222.48270330609765,1187.4092609504721,1186.2921653714066,0.0,0.0,222.50694444444446,1186.2426697530864,216.0,212.0,1272.0,1199.0,0.0,0.0,14,24,0.05318824907332953,-0.06519753758443869,-0.052439757644486606,0.05251211805908129,-0.0914967756666758,-0.23238444384085422,0.06087702691104835,-0.18715782880246823,5.995204332975845e-15,0.021549022089142778,0.15228320196819145,-0.026505980018216135,0.07683916139612057,0.12501263843891097,-0.20185179983504176,1.509903313490213e-14,-0.07894930667755329,-0.05801591953921981,-0.15047689506622586,264.0,216.08029551786774,213.64484760249013,212.0,210.77395177173494,209.0,208.18146811159755,209.90980924578858,211.0,214.0,217.0,259.0,219.8574453034359,221.0,253.47224991975241,248.20837487962865,241.9854571561136,235.01447533480325,229.7506002946795,224.48672525455567,220.0,1091.0,1173.9197044821321,1184.3551523975098,1194.2896505601557,1205.226048228265,1215.9354968177968,1227.1814681115975,1237.9098092457887,1248.9024809222008,1259.1040837074615,1269.3056864927225,1100.3731756605148,1279.857445303436,1290.0,1109.5277500802476,1118.7916251203715,1128.0145428438864,1135.9855246651966,1145.2493997053207,1154.5132747454445,1164.0990557667458,228.88486944760547,0.025807428744892506,0.0255058731776304,0.024397930590836482,0.0033592362312829887,0.0037331131212360075,0.0011197465623201644
1,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2857,11564,1930,1207,1694,1158,1813.7150857542877,1189.081204060203,7.294914599165744,4196,0.9957320441551761,60.3128956302743,1,0.24705984088550675,0.13708179669633982,245.60831265193926,238.72368964977062,7.615773105863909,3.5307657883481776,3.1622776601683795,24.40888182892117,22.667526681468306,-79.90312360615557,511.76450198781714,0.6808865586272641,11.618829680606723,460.94221460819244,68.57225941494107,2800.6034482121468,0.023163195699453354,0.9775577783584595,0.0008316170424222946,0.0028687119483947754,1.55209587200707,0.16148593692732147,0.03332570567727089,0.9851377010345459,0.03332570567727089,0.9881437420845032,0.024616164577556617,0.9765724885766789,0.024001490869772865,0.9802602198852456,0.0239337757229805,0.9814297556877136,0.021194782108068466,0.965270459651947,0.020935378968715668,0.965270459651947,0.0012247954453120185,0.004776253283910795,0.001208040120051904,0.004566668958308354,0.024826427921652794,0.9837033748626709,1812.1964392511409,1813.8746132244044,1189.4016949249424,1189.0561302869835,0.0,0.0,1813.7150857542877,1189.081204060203,1788.0,1912.0,1204.0,1167.0,0.0,0.0,15,27,0.17023718328736193,0.08618308124102603,0.060938344878538775,0.043474814073654056,-0.026346708198974778,0.07637336316730314,0.006997629570418162,0.0346857567803216,-0.009390482790085475,-0.07004114621482316,0.028465361758388763,-0.0884037549669281,0.0,6.217248937900877e-15,0.06656774503836349,-0.04443580214685383,0.06627181207541222,-4.440892098500626e-15,0.0,1928.0,1823.4623425233863,1811.5956688565452,1799.314781627331,1786.7310737399391,1773.9245800441563,1762.919625648514,1751.4338733975937,1739.1529861683794,1728.3740263866302,1717.346981997358,1916.738877608623,1707.198617264526,1695.0,1904.8722039417817,1893.4197438373137,1881.9672837328458,1870.5148236283776,1858.7512044518419,1847.1956898570686,1835.3290161902273,1159.0,1192.0,1195.0,1197.0,1198.2689262600607,1199.0,1199.919625648514,1200.0,1200.0,1199.6259736133698,1199.346981997358,1164.0,1199.801382735474,1200.0,1167.0,1171.0,1175.0,1179.0,1182.2487955481583,1186.0,1189.0,262.1862870792079,0.023797108184279953,0.023668287292268542,0.024741387858029887,0.001042997979239318,0.0010293556929220132,0.001198507284839916
1,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,3000,22338,886,1386,784,1167,854.5213333333334,1265.7563333333333,7.5175361060883,7744,0.979142793615802,61.80387232371034,1,0.13430029546065,0.13302230756033487,245.16018361823504,235.84740829612693,7.280109889280518,3.5308573705978628,3.1622776601683795,48.604828542672756,49.81000346032639,23.364142421403432,532.3574311003804,0.38739669421487605,11.171602988615632,437.19658172130585,73.13379143737257,2913.9186092615128,0.02389562875032425,0.9681849479675293,0.0004577711224555969,0.0030975937843322754,0.10523441328736254,0.02774764679580973,0.029190508648753166,0.9804379343986511,0.0318150594830513,0.9833981990814209,0.02471593581552131,0.9672490746046589,0.024377930479124187,0.971306203087171,0.024338139221072197,0.9712215065956116,0.022674906998872757,0.9600518941879272,0.02223239466547966,0.9600518941879272,0.0007530538155000125,0.003988813913914763,0.0007488460286760378,0.004207445369653229,0.024826427921652794,0.9744105935096741,854.4253144873816,854.5216875208129,1265.7132675352793,1265.7285879471594,0.0,0.0,854.5213333333334,1265.7563333333333,806.0,825.0,1185.0,1203.0,0.0,0.0,16,28,-0.05695861799101998,0.04827794005334951,0.06398538042235113,0.15239597914881187,0.10990519693860423,0.14672551410438528,2.6645352591003757e-15,-0.026053557523693316,0.05595149047514414,-0.024582826654855783,-0.08288679891012718,-1.2989609388114332e-14,-0.05439460050743372,-0.054492647721901655,0.054492647721901655,0.1653463258357981,0.05846933641182961,0.07093622015292622,0.10132256345036184,785.0,862.0,867.2738636073764,872.0,876.0,878.112101397124,879.0,878.0,877.0,876.3713943083803,875.0,793.2688077169751,874.0,874.0,801.8305086527633,810.8064231509247,820.4894444302729,830.6369318036882,840.3199530830364,848.2958675811977,855.5646752981727,1168.0,1251.1787229840295,1262.2738636073764,1273.595880271555,1285.2186724776907,1296.887898602876,1309.7068975770812,1322.5723304703365,1335.4377633635913,1347.6286056916197,1360.3402020253554,1177.268807716975,1372.3772077938643,1384.0,1185.8305086527635,1194.8064231509247,1203.489444430273,1211.6369318036882,1220.3199530830364,1230.2958675811979,1240.5646752981727,265.5929291125635,0.024654452510812427,0.024183559121574848,0.024341787522886595,0.0007105859645436081,0.0005854367521643441,0.0006879347019601786
1,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2950,12393,775,1469,724,1226,752.6525423728814,1348.0172881355932,7.574724452717775,3748,0.9976439507430607,61.28667601500941,1,0.23803760187202452,0.13201800359103555,252.64686259264965,246.52180430947686,7.615773105863909,3.527870029274073,3.1622776601683795,18.613861871659807,17.332656675928263,-11.586766890497714,529.906637611548,0.7870864461045891,11.937834801152349,470.7883269190788,71.30736279115081,2874.32791608572,0.02366674318909645,0.969428539276123,0.0004730299115180969,0.004745602607727051,0.032177082931839664,0.008052319016759341,0.0318150594830513,0.9802548289299011,0.0318150594830513,0.9876249432563782,0.024563446092906067,0.968700261150368,0.02417198738683078,0.9743484461307526,0.024139773100614548,0.9747005701065063,0.023117417469620705,0.9621576070785522,0.021652551367878914,0.9621576070785522,0.0008597139656088136,0.0039829608476943034,0.0008215478560190106,0.00562237843320347,0.024612803012132645,0.9789883494377136,752.6203880978859,752.6577864976808,1348.0160768282346,1348.02339869994,0.0,0.0,752.6525423728814,1348.0172881355932,744.0,767.0,1415.0,1267.0,0.0,0.0,17,30,0.0,0.04870095817851028,0.020962003415980757,-4.440892098500626e-15,0.08844308644298193,-0.07408915551756068,0.059518692186053546,-0.04032204954228402,-0.2310833489799251,0.23192441510995665,0.019282752330533226,0.005467615931259662,-0.0054676159312583295,0.08286631794719312,-0.08286631794719446,0.15403044599464577,-0.12611970205550915,0.05881268200696432,0.012702063297172828,771.0,757.9545094809233,755.7597764475607,753.0,750.0,747.0,743.0,739.8363638124422,736.0,732.6184706209708,732.0,770.0,728.6089465957357,725.0,769.0,768.0,767.0,765.0,764.0,761.1724026723947,760.0,1227.0,1337.0454905190766,1349.2402235524394,1361.2009079403115,1373.0620884747616,1384.923269009212,1396.3702359812892,1408.1636361875578,1419.6783834878165,1431.3815293790292,1443.6918524934727,1239.6896076591966,1455.3910534042643,1467.0,1252.379215318393,1264.2403958528434,1276.9300035120398,1289.2053976088632,1301.8950052680598,1313.8275973276054,1324.7889392122142,262.076424431392,0.024371438696749126,0.02393764468305355,0.024243503335900574,0.0007596130849876212,0.0007125604857250016,0.0007515558491595042
1,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2876,19669,1100,1334,879,1245,984.0556328233658,1299.289290681502,7.352538684091622,4700,0.9944823442032801,60.513113708173435,1,0.1462199400071178,0.13600744490656783,242.70788971215086,235.8495283014151,7.280109889280518,3.5215340476241686,3.1622776601683795,27.179202747747762,25.461049113659243,68.7113012957378,515.4873734152916,0.6119148936170212,10.958373427391052,427.9349046945572,69.76957389526069,2799.6899973750114,0.02366674318909645,0.9688715934753418,0.0005645845085382462,0.004318296909332275,0.04708352234564964,0.11031347032253037,0.027496756985783577,0.9796597361564636,0.02858014777302742,0.9857938289642334,0.024736734599076868,0.9659930128545309,0.024259239880132368,0.9734666193932585,0.024246586486697197,0.9746700525283813,0.022858014330267906,0.9572136998176575,0.021545739844441414,0.9572136998176575,0.0006941358524770683,0.005006716261683558,0.0008514196018609463,0.006202164833426869,0.024811169132590294,0.9783626794815063,984.0912942195649,984.1551994216919,1299.3200335326646,1299.3367833570676,0.0,0.0,984.0556328233658,1299.289290681502,1030.0,953.0,1313.0,1289.0,0.0,0.0,18,32,0.09593708724827182,-0.02191932454480372,-0.02057043737616948,-0.08523050620084266,-0.081987724400883,0.10865930387035908,-0.01181831627941729,-0.014853263190040322,-0.038808975135009416,0.00472035178111288,-0.1927870036005403,0.2540739523832626,-0.17580959982548183,-0.062394231361917685,-2.609024107869118e-14,-0.03267113455248405,-0.06209166029642954,-0.03324097778413798,-0.06459466450073686,880.0,972.0095561518083,983.1249998632895,994.3400385644262,1005.6487805050654,1017.3500106541735,1028.6582518765745,1040.235727501415,1051.8679146638708,1063.569144812979,1074.6845885244602,890.7490485000944,1086.5456300007772,1098.0,901.0593145477087,909.7102921651226,919.6541630013501,929.8909270563909,940.1276911114319,950.5154174393026,961.1870056591405,1246.0,1301.0095561518083,1305.1249998632895,1309.0,1312.6487805050654,1315.3500106541735,1317.0,1320.0,1322.8679146638708,1325.5691448129792,1327.6845885244602,1251.0,1330.0,1330.0,1257.0593145477087,1265.7102921651226,1272.65416300135,1278.890927056391,1285.127691111432,1291.0,1296.1870056591406,256.40232623919644,0.024782962322297722,0.023972855960729792,0.024085249548371063,0.0007783909127053742,0.0006251498664236113,0.0007483647934611328
1,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan,2865,7076,1863,1280,1619,1251,1742.485514834206,1260.6223385689354,7.424002517359049,3950,0.9970845542719836,60.3972788763388,1,0.40488976823063877,0.13469823018806457,252.14152804746354,243.90571949013415,8.0,3.5031164829295545,3.0,21.902071432319268,19.239557864563277,87.55675949880323,516.9949493661167,0.7253164556962025,12.168459633365273,475.20910984277725,69.15686305984855,2808.050949513912,0.023361561819911003,0.977023720741272,0.0007782094180583954,0.0036087632179260254,0.9059648423866817,0.1360316811326287,0.03041123040020466,0.9876707196235657,0.030487526208162308,0.9900663495063782,0.02493536810115835,0.9737891595138878,0.024138521137817993,0.9801224954673341,0.024124514311552048,0.9811322093009949,0.022552834823727608,0.9633936285972595,0.02076752856373787,0.9633936285972595,0.0008405847132621978,0.00496969837529185,0.0011100455959425506,0.005393200636896074,0.024917982518672943,0.9843137264251709,1741.579551428056,1742.6215247314508,1260.6239517514346,1260.6247729319393,0.0,0.0,1742.485514834206,1260.6223385689354,1719.0,1804.0,1264.0,1266.0,0.0,0.0,19,34,-0.07700039250905884,-0.03987775704071238,-0.01373361766352375,0.14003584311289977,-0.09134882959678951,0.14148280736339713,0.08433064477913346,0.0,4.385380947269368e-15,0.03187004354940995,0.13648616995222107,0.0,0.0,0.0,0.0882313394661726,-0.1676193839116624,0.06367473010018693,-0.07251802512087152,0.10974301751291589,1620.0,1730.438225099391,1741.2322330470338,1753.875483399594,1766.5916738879316,1777.8069282143133,1789.4455844122717,1801.9926406871193,1814.125483399594,1826.2583261120687,1838.3911688245432,1632.9612698372207,1850.3705321112452,1861.0,1646.3367532368147,1659.7122366364088,1673.0877200360026,1686.4632034355964,1697.767619023325,1708.1722565055156,1719.1338095116625,1258.0,1258.0,1258.2322330470338,1258.0,1257.5916738879316,1258.8069282143133,1259.0,1261.0,1264.0,1267.0,1270.0,1259.0,1273.3705321112452,1278.0,1259.0,1259.0,1259.0,1259.0,1260.0,1259.1722565055156,1259.0,267.50966799187836,0.024612262113424394,0.023679035587309327,0.024230893208985794,0.0011756503239989716,0.0008822232969292213,0.000931030177308406
